Age;Gender;Tenure;Service_Internet;Service_Phone;Service_TV;Contract;PaymentMethod;MonthlyCharges;TotalCharges;StreamingMovies;StreamingMusic;OnlineSecurity;TechSupport;Churn;TotalServices;CLV;AvgMonthlyChargeOverTenure;RecentPaymentDrop
53.0;1;6;1;1;0;0;1;92.31;5280.2;0;1;0;0;1;2;553.86;754.3142857142857;0.12237604636188024
62.0;1;27;1;1;1;0;1;35.51;964.73;1;1;0;0;0;3;958.77;34.45464285714286;1.0306303318026804
40.0;0;24;1;0;1;0;0;64.35;1547.04;1;0;0;0;0;2;1544.3999999999999;61.8816;1.0398890784982935
64.0;0;34;1;1;0;2;0;44.83;1534.49;0;0;0;0;0;2;1524.22;43.84257142857143;1.0225221409067506
48.0;1;40;0;1;1;0;3;62.12;2473.54;1;0;1;0;0;3;2484.7999999999997;60.33024390243902;1.0296659847829426
28.0;1;47;1;1;1;2;2;27.72;1297.78;0;0;0;1;0;4;1302.84;27.03708333333333;1.025258518392948
27.0;1;24;0;1;1;0;2;95.49;2300.77;1;0;0;1;0;3;2291.7599999999998;92.0308;1.0375874163866878
20.0;0;65;1;1;1;0;1;27.9;1802.9;0;0;0;1;0;4;1813.5;27.316666666666666;1.0213544844417328
31.0;0;18;1;1;0;0;2;103.79;1870.64;1;1;0;0;0;2;1868.22;98.45473684210526;1.0541900098362058
33.0;1;44;1;1;1;0;3;86.26;3795.27;1;0;0;1;0;4;3795.44;84.33933333333333;1.0227730833379445
27.0;1;57;1;1;1;0;2;61.66;3512.66;0;1;0;1;0;4;3514.62;60.56310344827586;1.0181116305022404
46.0;0;28;1;1;0;0;2;106.65;2991.93;1;0;0;0;0;2;2986.2000000000003;103.16999999999999;1.0337307356789767
27.0;1;71;1;1;1;0;1;38.61;2730.15;0;0;0;0;0;3;2741.31;37.91875;1.018229767595187
29.0;0;23;1;0;0;1;1;46.46;1060.78;0;0;0;0;0;1;1068.58;44.19916666666666;1.0511510398009014
47.0;0;34;1;0;0;0;3;33.71;1144.75;0;1;1;0;0;2;1146.14;32.707142857142856;1.030661716531994
58.0;1;11;1;1;1;0;2;58.16;627.75;0;1;0;1;0;4;639.76;52.3125;1.1117801672640382
18.0;0;35;1;1;1;1;3;118.67;4165.76;1;1;0;0;0;3;4153.45;115.71555555555557;1.0255319557535718
22.0;1;42;0;0;1;0;3;36.1;1508.21;0;1;1;0;0;2;1516.2;35.0746511627907;1.02923332957612
37.0;1;28;1;1;0;0;2;103.1;2894.66;1;1;1;0;0;3;2886.7999999999997;99.81586206896552;1.0329019643066888
25.0;1;24;1;1;1;0;2;85.19;2035.8;1;1;0;0;0;3;2044.56;81.432;1.0461489340799686
60.0;1;8;1;0;1;0;3;21.58;179.68;0;0;1;1;0;4;172.64;19.964444444444446;1.0809216384683882
29.0;1;53;1;1;0;0;2;114.49;6051.88;0;1;0;1;0;3;6067.969999999999;112.07185185185186;1.021576766228015
18.0;1;4;1;1;1;0;0;117.11;482.53;1;0;1;0;1;4;468.44;96.506;1.2134996787764492
37.0;0;5;1;0;1;0;2;112.49;573.8;1;1;0;1;1;3;562.4499999999999;95.63333333333333;1.1762635064482398
45.0;0;49;1;1;0;1;3;70.17;3432.8;0;1;0;1;0;3;3438.33;68.656;1.0220519692379397
60.0;0;30;1;1;1;0;2;42.04;1252.94;1;0;0;0;0;3;1261.2;40.417419354838714;1.0401455776014812
54.0;0;63;0;1;0;0;1;59.13;3729.77;0;0;1;1;0;3;3725.19;58.27765625;1.0146255667239534
44.0;1;47;1;1;0;2;3;81.42;3811.48;0;1;1;0;0;3;3826.7400000000002;79.40583333333333;1.0253654748286756
54.0;0;26;0;0;1;1;2;57.88;1505.23;1;0;1;1;0;3;1504.88;55.74925925925926;1.0382200726799227
29.0;0;57;0;1;0;0;2;90.82;5168.66;1;0;0;1;0;2;5176.74;89.1148275862069;1.0191345532497784
54.0;0;37;1;1;1;2;1;99.56;3681.18;1;0;1;0;0;4;3683.7200000000003;96.87315789473683;1.0277356717139614
66.0;1;7;0;0;0;0;0;40.94;280.14;0;0;0;1;0;1;286.58;35.0175;1.1691297208538587
66.0;0;40;1;1;1;0;0;60.49;2411.62;0;0;0;0;0;3;2419.6;58.82;1.02839170350221
61.0;1;39;1;1;1;2;2;115.77;4532.08;0;0;1;0;0;4;4515.03;113.30199999999999;1.0217824928068349
45.0;0;62;1;1;1;2;0;44.98;2796.57;1;0;1;0;0;4;2788.7599999999998;44.39;1.0132912818202298
64.0;1;53;1;1;1;0;0;54.64;2881.12;0;0;1;1;0;5;2895.92;53.35407407407407;1.0241017382129174
32.0;1;4;0;1;0;1;3;23.57;85.52;1;0;0;0;0;1;94.28;17.104;1.378040224508887
23.0;0;25;1;0;0;1;1;53.24;1339.57;0;0;1;1;0;3;1331.0;51.52192307692307;1.0333465216450055
61.0;1;7;0;0;0;0;2;57.09;409.32;1;1;1;0;0;1;399.63;51.165;1.1158018176487834
37.0;1;28;1;1;1;0;2;29.98;825.59;0;1;1;1;0;5;839.44;28.468620689655175;1.0530893058297701
67.0;0;69;1;1;1;0;1;20.14;1396.65;0;0;0;1;0;4;1389.66;19.95214285714286;1.0094153868184583
31.0;0;67;1;1;0;2;0;77.54;5197.83;1;0;0;0;0;2;5195.18;76.43867647058823;1.0144079356192874
19.0;0;20;1;1;1;0;2;50.15;983.58;0;1;0;0;0;3;1003.0;46.83714285714286;1.0707314097480631
44.0;1;11;1;1;0;1;2;21.78;235.55;1;1;1;0;0;3;239.58;19.629166666666666;1.1095733389938442
54.0;1;67;1;0;0;0;1;105.99;7099.97;1;0;1;0;0;2;7101.33;104.41132352941177;1.0151197821962628
37.0;1;7;1;1;1;0;2;78.44;549.56;1;1;1;1;1;5;549.0799999999999;68.695;1.1418589416988136
43.0;0;23;0;1;0;1;2;37.12;840.55;0;1;0;1;0;2;853.76;35.02291666666667;1.0598774611861281
46.0;1;61;1;1;0;1;2;106.52;6490.09;0;1;1;0;0;3;6497.719999999999;104.67887096774194;1.01758835393654
18.0;1;71;1;1;0;0;1;45.36;3214.33;0;0;0;1;0;3;3220.56;44.64347222222222;1.0160500010888738
52.0;1;34;1;1;1;0;1;42.74;1447.8;0;1;1;1;0;5;1453.16;41.36571428571428;1.0332228208316068
23.0;1;19;0;1;1;0;3;109.46;2074.55;1;0;0;0;0;2;2079.74;103.7275;1.0552649972283143
54.0;1;58;1;1;1;0;3;37.95;2199.77;1;0;1;1;0;5;2201.1000000000004;37.28423728813559;1.0178564122612819
44.0;1;9;1;1;1;0;2;107.9;974.2;1;0;0;0;1;3;971.1;97.42;1.1075754465202217
50.0;1;48;0;1;1;1;2;100.3;4832.14;0;1;0;0;0;2;4814.4;98.61510204081634;1.0170855976854973
66.0;0;41;1;1;0;0;1;50.98;2098.89;0;1;0;0;0;2;2090.18;49.973571428571425;1.020139216442977
68.0;0;48;1;1;0;0;2;23.44;1138.29;1;0;0;1;0;3;1125.1200000000001;23.230408163265306;1.0090223053879064
31.0;0;45;1;0;1;0;3;28.26;1266.89;0;0;0;1;0;3;1271.7;27.54108695652174;1.02610329231425
29.0;1;25;1;1;1;2;0;30.95;763.71;0;1;0;0;0;3;773.75;29.37346153846154;1.053672205418287
59.0;1;25;1;1;0;0;2;109.08;2735.01;1;1;1;1;0;4;2727.0;105.19269230769231;1.036954161045115
37.0;0;19;0;1;1;1;3;60.4;1147.44;0;0;1;0;0;3;1147.6;57.372;1.0527783587812871
67.0;1;39;1;0;0;0;3;23.25;914.05;0;0;0;0;0;1;906.75;22.85125;1.0174498112794705
41.0;0;27;0;1;0;0;0;75.65;2033.73;1;1;0;0;0;1;2042.5500000000002;72.63321428571429;1.0415345203148894
60.0;1;63;1;1;0;0;2;40.8;2576.89;0;1;0;0;0;2;2570.3999999999996;40.26390625;1.0133144992607368
51.0;1;68;0;1;0;0;2;43.51;2956.93;1;1;0;1;0;2;2958.68;42.85405797101449;1.0153064157758216
42.0;0;19;0;1;0;2;3;36.08;680.91;1;1;0;0;0;1;685.52;34.0455;1.0597582646752142
67.0;0;28;1;1;1;0;1;96.2;2689.93;1;1;1;1;0;5;2693.6;92.75620689655172;1.0371273601915292
46.0;0;33;0;1;1;1;2;20.06;666.88;0;1;0;0;0;2;661.9799999999999;19.614117647058823;1.0227327255278311
44.0;0;10;0;0;1;0;1;63.9;646.74;1;0;0;1;0;2;639.0;58.79454545454546;1.086835513498469
48.0;0;30;1;1;1;0;0;28.69;857.04;0;1;0;0;0;3;860.7;27.646451612903224;1.037746196210212
64.0;1;22;0;1;0;0;1;75.24;1658.72;0;0;1;0;0;2;1655.28;72.11826086956522;1.0432863895051605
60.0;1;3;0;1;1;1;2;54.6;167.21;1;0;0;1;0;3;163.8;41.8025;1.3061419771544764
67.0;1;48;1;1;0;2;2;22.84;1103.7;0;0;1;0;0;3;1096.32;22.524489795918367;1.0140074295551327
40.0;0;2;1;1;1;2;2;66.1;142.07;1;0;1;1;0;5;132.2;47.35666666666666;1.3957908073484901
61.0;0;54;1;0;1;0;2;77.06;4179.35;0;0;0;1;0;3;4161.24;75.98818181818183;1.0141050641846219
55.0;0;6;1;0;0;1;1;44.77;263.97;1;0;0;1;0;2;268.62;37.71;1.1872182444974808
37.0;0;40;1;1;1;0;2;96.55;3876.6;0;1;0;0;0;3;3862.0;94.55121951219512;1.021139658463602
40.0;0;2;1;1;0;1;3;57.1;115.37;0;1;0;1;0;3;114.2;38.45666666666667;1.4847880731559329
62.0;0;2;1;1;0;2;2;94.93;178.91;0;0;1;0;1;3;189.86;59.63666666666666;1.5918059359454477
69.0;1;55;0;1;1;0;0;77.9;4278.0;1;0;1;1;0;4;4284.5;76.39285714285714;1.0197288452547921
33.0;1;60;1;1;1;0;2;106.93;6420.46;0;1;0;0;0;3;6415.8;105.25344262295081;1.0159287652286597
67.0;1;6;1;0;1;1;2;74.69;455.38;1;0;1;0;1;3;448.14;65.05428571428571;1.1481180552505599
59.0;1;19;1;0;0;1;2;38.56;722.48;1;1;0;0;0;1;732.6400000000001;36.124;1.0674343926475474
25.0;1;27;0;1;0;0;0;102.26;2753.38;1;0;0;1;0;2;2761.02;98.33500000000001;1.0399145777190217
44.0;0;1;0;1;1;2;2;98.3;92.97;1;1;1;0;1;3;98.3;46.485;2.1146606432182424
38.0;0;33;1;1;0;1;2;117.24;3860.29;0;0;0;1;0;3;3868.9199999999996;113.53794117647058;1.0326063585896397
18.0;0;40;0;1;1;0;2;29.36;1155.6;0;1;1;1;0;4;1174.4;28.185365853658535;1.041675320179993
25.0;0;32;1;1;0;0;1;79.12;2509.65;1;0;0;0;0;2;2531.84;76.05;1.0403681788297174
46.0;0;69;1;1;0;1;3;69.17;4768.91;0;1;0;1;0;3;4772.7300000000005;68.12728571428572;1.015305384249231
49.0;0;17;1;1;0;0;2;87.09;1483.05;1;0;0;1;0;3;1480.53;82.39166666666667;1.0570243754425004
55.0;1;8;0;1;0;0;0;118.02;950.72;0;1;1;1;1;3;944.16;105.63555555555556;1.1172374621339616
22.0;0;57;1;1;1;0;2;73.23;4160.49;0;0;1;1;0;5;4174.110000000001;71.73258620689654;1.0208749450184955
64.0;0;42;1;0;0;1;3;88.57;3706.49;0;1;1;1;0;3;3719.9399999999996;86.1974418604651;1.0275246931733257
39.0;0;9;1;1;1;1;2;54.72;487.2;1;0;0;0;0;3;492.48;48.72;1.1231527093596059
64.0;0;35;0;1;0;0;3;49.9;1746.53;0;0;0;1;0;2;1746.5;48.51472222222222;1.0285537608858708
51.0;1;71;0;1;1;1;3;53.53;3810.72;1;0;1;0;0;3;3800.63;52.92666666666666;1.0113994205819374
18.0;1;53;1;1;0;2;3;23.86;1271.76;0;1;0;0;0;2;1264.58;23.551111111111112;1.0131156822041893
43.0;0;54;0;1;0;0;2;48.47;2613.7;0;0;0;0;0;1;2617.38;47.521818181818176;1.0199525576768567
60.0;1;25;1;1;0;1;2;37.29;935.85;0;1;0;0;0;2;932.25;35.99423076923077;1.035999358871614
27.0;1;67;1;1;1;2;0;65.74;4396.14;1;1;1;0;0;4;4404.58;64.64911764705883;1.0168738939160262
47.0;0;62;1;1;0;1;0;66.08;4097.7;0;1;0;0;0;2;4096.96;65.04285714285714;1.0159455304195035
67.0;0;55;1;0;0;1;2;96.52;5307.98;0;1;1;1;0;3;5308.599999999999;94.78535714285714;1.0183007471768921
35.0;0;46;0;1;0;0;2;70.23;3244.62;0;0;0;0;0;1;3230.5800000000004;69.03446808510638;1.0173178985520648
34.0;0;24;0;1;1;0;1;66.31;1596.38;0;1;1;0;0;3;1591.44;63.8552;1.038443227802904
43.0;0;46;0;1;1;0;0;43.16;1977.65;0;1;0;0;0;2;1985.36;42.077659574468086;1.0257224483604277
25.0;1;22;1;1;1;1;1;105.25;2307.89;0;0;0;1;0;4;2315.5;100.34304347826087;1.0489018107448795
64.0;0;11;1;0;1;2;2;29.1;316.77;1;0;0;0;0;2;320.1;26.397499999999997;1.1023771190453644
57.0;0;48;0;1;1;0;3;118.23;5659.4;0;0;0;0;0;2;5675.04;115.49795918367346;1.023654451001873
66.0;0;8;1;1;1;0;2;67.61;538.58;1;0;1;0;0;4;540.88;59.842222222222226;1.1298043001968137
29.0;1;39;1;1;1;0;0;38.6;1503.96;0;0;0;0;0;3;1505.4;37.599000000000004;1.026623048485332
44.0;0;35;1;1;1;1;2;55.43;1944.72;0;0;0;0;0;3;1940.05;54.02;1.026101443909663
25.0;0;49;0;0;1;0;2;21.54;1061.58;1;0;1;0;0;2;1055.46;21.2316;1.0145255185666648
42.0;0;46;0;1;0;1;2;36.65;1686.89;0;0;0;1;0;2;1685.8999999999999;35.891276595744685;1.021139493387239
63.0;1;38;0;1;1;0;0;53.53;2017.84;0;1;0;0;0;2;2034.14;51.73948717948718;1.0346063116996393
21.0;0;8;1;0;1;0;3;75.44;591.31;0;0;0;1;1;3;603.52;65.7011111111111;1.1482302007407283
50.0;0;54;0;0;1;0;0;32.95;1773.25;1;0;0;0;0;1;1779.3000000000002;32.24090909090909;1.0219935147328352
18.0;0;37;1;1;0;2;1;87.6;3247.72;1;1;1;1;0;4;3241.2;85.46631578947368;1.0249652063601542
36.0;1;40;1;1;0;0;0;104.43;4183.39;0;0;0;1;0;3;4177.200000000001;102.0339024390244;1.0234833472375273
48.0;0;34;1;1;1;2;3;77.23;2623.33;1;0;0;1;0;4;2625.82;74.95228571428571;1.030388856910873
33.0;0;17;1;1;1;0;1;49.69;868.33;0;0;1;0;0;4;844.73;48.24055555555556;1.0300461805995416
31.0;0;33;0;0;0;0;3;32.14;1076.24;1;1;0;0;0;0;1060.6200000000001;31.654117647058825;1.015349736118338
65.0;1;47;1;1;1;0;2;21.55;1025.25;1;0;1;1;0;5;1012.85;21.359375;1.0089246525237747
22.0;0;52;1;1;1;2;1;93.18;4852.37;0;1;1;0;0;4;4845.360000000001;91.55415094339622;1.0177583325261677
58.0;0;9;1;0;1;1;2;82.85;750.24;1;1;1;0;1;3;745.65;75.024;1.1043132864150138
43.0;0;33;1;1;1;0;3;67.63;2235.65;0;0;0;0;0;3;2231.79;65.75441176470588;1.0285241428667278
45.0;1;60;1;1;0;1;2;30.2;1793.95;0;0;0;0;0;2;1812.0;29.409016393442624;1.0268959558516124
44.0;1;21;0;0;1;0;3;40.7;844.19;0;0;1;1;0;3;854.7;38.37227272727273;1.0606616993804712
67.0;0;58;0;0;0;0;2;101.52;5885.94;1;0;0;1;0;1;5888.16;99.76169491525422;1.0176250522431423
23.0;1;69;0;0;0;0;2;67.99;4692.59;0;0;1;1;0;2;4691.3099999999995;67.037;1.0142160299536076
26.0;1;10;1;1;1;2;3;116.28;1161.56;1;0;0;0;1;3;1162.8;105.59636363636363;1.10117428286098
50.0;1;6;0;0;1;0;0;120.0;722.72;0;1;0;1;1;2;720.0;103.24571428571429;1.1622758468009742
58.0;0;13;1;1;1;0;2;100.07;1279.88;1;0;0;0;0;3;1300.9099999999999;91.42;1.0946182454605118
42.0;0;65;1;1;1;0;2;45.82;2983.36;1;0;0;1;0;4;2978.3;45.20242424242424;1.0136624477099645
65.0;1;20;1;0;1;0;2;171.995;862.82;0;0;0;1;0;3;3439.9;41.086666666666666;4.186151225052734
30.0;1;57;1;1;0;0;1;45.36;2583.65;0;1;0;0;0;2;2585.52;44.54568965517242;1.0182803398293112
26.0;1;46;1;0;1;0;0;118.68;5468.55;1;1;0;0;0;2;5459.280000000001;116.35212765957448;1.0200071316893875
30.0;0;8;0;1;0;0;1;53.53;417.78;1;1;0;1;0;2;428.24;46.419999999999995;1.1531667384747954
48.0;0;10;0;1;1;2;2;90.64;904.03;0;0;0;0;1;2;906.4;82.18454545454546;1.1028837538577259
58.0;1;67;1;0;0;0;2;115.9;7434.915000000001;1;0;0;0;0;1;7765.3;109.33698529411765;1.0600255685505484
28.0;1;11;0;1;0;0;2;101.96;1113.03;1;0;0;0;1;1;1121.56;92.7525;1.0992695614673458
21.0;1;12;0;1;1;0;2;79.76;937.09;1;1;0;1;0;3;957.1200000000001;72.08384615384615;1.106489237960068
51.0;1;10;1;1;1;0;3;36.9;357.47;1;1;0;1;0;4;369.0;32.49727272727273;1.1354799004112233
55.0;0;25;0;0;1;2;1;37.49;936.6;1;1;1;0;0;2;937.25;36.02307692307692;1.0407217595558405
63.0;1;49;1;1;1;0;2;69.24;3390.27;1;1;0;0;0;3;3392.7599999999998;67.8054;1.0211576069162631
21.0;0;49;1;1;1;2;1;115.19;5644.13;0;0;0;0;0;3;5644.3099999999995;112.8826;1.0204407056534843
55.0;1;11;1;1;1;1;2;110.45;1208.36;1;0;0;0;1;3;1214.95;100.69666666666666;1.0968585520871266
36.0;1;62;1;0;1;1;1;36.62;2257.32;0;1;0;0;0;2;2270.44;35.83047619047619;1.0220349795332517
23.0;1;36;1;0;0;0;2;48.77;1757.09;0;1;1;1;0;3;1755.72;47.48891891891892;1.0269764212419399
51.0;1;39;0;0;1;0;1;78.88;3074.65;0;1;1;1;0;3;3076.3199999999997;76.86625000000001;1.0261981038492185
35.0;1;53;0;1;1;0;2;67.74;3596.6;0;1;0;1;0;3;3590.22;66.6037037037037;1.0170605571929043
30.0;0;56;1;1;1;2;1;31.94;1781.16;1;0;1;0;0;4;1788.64;31.24842105263158;1.0221316445462507
58.0;1;1;1;1;1;0;2;56.93;36.72;1;0;1;0;0;4;56.93;18.36;3.1007625272331154
40.0;1;56;1;1;1;0;2;115.47;6440.28;0;0;1;0;0;4;6466.32;112.98736842105262;1.0219726471519872
36.0;1;4;1;1;0;0;3;115.14;456.55;1;0;0;0;1;2;460.56;91.31;1.2609790822472895
62.0;0;30;0;0;1;1;2;75.94;2279.48;1;1;0;0;0;1;2278.2;73.5316129032258;1.03275308403671
28.0;0;12;1;0;1;1;2;83.53;1000.04;0;1;0;1;0;3;1002.36;76.92615384615384;1.0858465661373546
18.0;0;35;1;1;1;0;1;42.19;1471.0;1;1;1;1;0;5;1476.6499999999999;40.861111111111114;1.032522093813732
41.0;0;52;1;1;1;0;0;94.2;4882.49;0;0;0;0;0;3;4898.400000000001;92.12245283018868;1.0225520175156528
24.0;1;31;1;0;1;0;0;25.25;763.86;0;0;1;0;0;3;782.75;23.870625;1.0577854580682324
42.0;1;68;1;1;0;0;2;42.07;2864.43;0;0;1;0;0;3;2860.76;41.51347826086956;1.013405808485458
38.0;1;52;1;1;1;1;0;20.59;1068.4;0;1;0;1;0;4;1070.68;20.158490566037738;1.0214058405091724
32.0;0;7;1;1;1;2;3;58.57;406.35;1;0;1;0;0;4;409.99;50.79375;1.1530946228620647
18.0;1;22;0;1;0;1;1;105.03;2295.24;0;1;1;0;0;2;2310.66;99.79304347826086;1.0524781722172847
29.0;1;56;1;0;1;0;2;118.25;6612.34;1;1;1;1;0;4;6622.0;116.0059649122807;1.019344135359041
24.0;0;58;0;1;1;1;0;86.78;5033.69;0;1;1;0;0;3;5033.24;85.31677966101694;1.0171504403330363
32.0;0;64;0;1;0;2;2;94.49;6050.21;1;1;0;1;0;2;6047.36;93.08015384615385;1.0151465816889
38.0;0;12;1;1;1;2;2;46.27;553.6;0;0;1;0;0;4;555.24;42.58461538461539;1.0865426300578034
36.0;1;7;1;0;0;2;2;72.03;518.0;0;0;0;0;1;1;504.21000000000004;64.75;1.1124324324324324
46.0;1;55;0;1;1;0;2;93.66;5145.55;1;1;0;1;0;3;5151.3;91.88482142857143;1.0193196062617214
42.0;0;62;1;1;1;1;2;69.73;4336.13;1;1;1;0;0;4;4323.26;68.82746031746032;1.0131130754843605
50.0;1;55;0;0;1;2;2;28.85;1588.92;1;1;0;1;0;2;1586.75;28.37357142857143;1.0167912796113083
66.0;0;36;1;0;1;1;1;94.09;3388.32;1;1;0;1;0;3;3387.2400000000002;91.57621621621622;1.0274501818010104
49.0;0;24;1;0;1;0;2;41.96;1016.37;1;1;0;0;0;2;1007.04;40.6548;1.0321044501510277
66.0;1;44;1;0;1;2;1;29.77;1303.64;0;0;0;0;0;2;1309.8799999999999;28.96977777777778;1.0276226565616273
52.0;0;17;1;1;0;0;2;67.81;1149.48;1;1;0;1;0;3;1152.77;63.86;1.0618540557469465
61.0;0;2;1;1;0;0;2;27.46;42.68;1;0;1;1;0;4;54.92;14.226666666666667;1.9301780693533273
55.0;0;13;1;1;1;0;3;82.94;1087.57;0;1;0;0;0;3;1078.22;77.68357142857143;1.067664610094063
43.0;1;31;1;1;1;1;3;84.05;2608.91;1;1;0;1;0;4;2605.5499999999997;81.5284375;1.030928625364616
28.0;0;28;1;0;0;0;3;45.67;1289.74;1;1;0;1;0;2;1278.76;44.47379310344827;1.0268968939476175
52.0;0;60;1;0;0;0;3;116.45;6989.05;0;0;0;1;0;2;6987.0;114.57459016393443;1.0163684620942761
25.0;0;27;1;0;1;1;2;102.45;2777.18;0;0;0;0;0;2;2766.15;99.18499999999999;1.0329182840147202
63.0;0;15;1;1;0;1;0;30.96;456.93;1;1;1;0;0;3;464.40000000000003;28.558125;1.0841047862911168
31.0;0;33;0;0;1;1;3;94.85;3139.92;1;0;0;1;0;2;3130.0499999999997;92.35058823529413;1.0270643838059568
27.0;0;20;0;0;1;0;2;55.31;1102.22;1;1;0;0;0;1;1106.2;52.486666666666665;1.0537914390956433
19.0;0;42;1;1;1;1;1;95.03;3991.29;1;0;1;1;0;5;3991.26;92.82069767441861;1.0238018284815185
63.0;1;12;1;0;0;0;0;100.08;1208.24;1;1;1;0;0;2;1200.96;92.94153846153846;1.076805932596173
26.0;1;23;1;1;0;0;2;35.14;831.5;0;0;0;1;0;3;808.22;34.645833333333336;1.0142633794347564
44.0;0;14;1;1;0;0;1;86.18;1214.72;0;0;0;1;0;3;1206.52;80.98133333333334;1.0641958640674394
38.0;1;25;1;1;1;2;1;106.27;2665.89;1;0;1;0;0;4;2656.75;102.53423076923076;1.0364343615077891
43.0;1;31;0;1;0;0;3;52.34;1617.09;0;1;1;1;0;3;1622.5400000000002;50.5340625;1.0357370338076421
25.0;0;54;1;1;1;0;2;28.03;1515.19;1;1;0;1;0;4;1513.6200000000001;27.548909090909092;1.0174631564358265
65.0;1;5;1;1;1;0;1;22.73;112.69;0;0;1;0;0;4;113.65;18.781666666666666;1.2102227349365517
19.0;0;13;1;0;1;0;2;31.0;417.08;0;0;1;0;0;3;403.0;29.791428571428572;1.040567756785269
23.0;0;28;1;1;1;2;2;20.42;570.3;0;0;0;1;0;4;571.76;19.66551724137931;1.038365772400491
45.0;0;43;0;0;0;2;2;52.69;2278.96;1;1;0;0;0;0;2265.67;51.79454545454546;1.0172885877768807
46.0;0;47;1;1;1;0;0;49.93;2333.69;1;1;0;0;0;3;2346.71;48.618541666666665;1.0269744481914906
43.0;0;71;1;1;0;0;1;31.03;2217.12;0;0;0;0;0;2;2203.13;30.793333333333333;1.0076856462437758
42.0;1;38;0;1;1;0;0;85.11;3225.57;1;1;0;0;0;2;3234.18;82.70692307692308;1.029055329755671
29.0;0;67;1;1;1;1;1;119.19;7434.915000000001;1;1;0;0;0;3;7985.73;109.33698529411765;1.0901160268812757
22.0;1;62;1;1;0;0;2;110.09;6816.94;1;0;1;0;0;3;6825.58;108.20539682539682;1.0174169055323945
51.0;0;39;1;1;1;0;2;45.29;1772.49;0;1;1;1;0;5;1766.31;44.31225;1.0220650045980513
65.0;0;37;0;1;0;0;0;97.0;3579.37;1;1;1;0;0;2;3589.0;94.19394736842105;1.0297901586033296
54.0;0;8;1;1;0;0;1;113.69;919.88;0;1;0;0;1;2;909.52;102.2088888888889;1.1123298691133625
32.0;1;52;1;0;1;0;3;110.64;5761.73;1;0;0;1;0;3;5753.28;108.71188679245282;1.0177359924883673
61.0;0;33;1;1;0;0;2;108.45;3572.84;1;1;0;1;0;3;3578.85;105.08352941176472;1.0320361393177415
53.0;0;42;1;1;1;0;2;98.65;7434.915000000001;0;0;0;1;0;4;4143.3;172.90500000000003;0.5705445186663196
32.0;0;27;1;1;0;0;2;49.3;1340.57;1;1;0;1;0;3;1331.1;47.8775;1.0297112422327817
60.0;0;8;1;1;1;2;2;28.36;217.65;1;1;0;1;0;4;226.88;24.183333333333334;1.172708476912474
65.0;1;23;1;1;1;0;2;68.78;1571.6;1;0;1;1;0;5;1581.94;65.48333333333333;1.0503435988801222
40.0;0;64;1;0;1;0;1;25.48;1620.01;1;0;0;1;0;3;1630.72;24.92323076923077;1.0223393682755044
23.0;1;20;0;0;1;2;3;119.85;2384.87;0;1;0;0;0;1;2397.0;113.56523809523809;1.0553405426710891
63.0;0;16;0;1;0;2;0;55.83;882.52;1;1;0;0;0;1;893.28;51.91294117647059;1.075454380637266
67.0;1;17;0;1;0;0;2;115.83;1978.36;0;1;1;1;0;3;1969.11;109.90888888888888;1.0538729048302635
61.0;1;19;0;1;0;1;2;97.31;1854.47;0;0;0;0;0;1;1848.89;92.7235;1.0494642674187233
60.0;0;8;0;0;1;0;3;61.13;472.08;1;1;0;0;0;1;489.04;52.45333333333333;1.1654168784951704
62.0;0;38;0;1;0;1;1;31.83;1204.44;1;0;0;0;0;1;1209.54;30.883076923076924;1.0306615522566502
38.0;1;38;0;1;1;2;3;43.72;1649.78;1;0;0;0;0;2;1661.36;42.30205128205128;1.0335196207979245
40.0;0;53;1;0;1;0;1;87.3;4635.52;1;0;1;1;0;4;4626.9;85.84296296296297;1.0169732845506005
60.0;0;31;0;0;1;0;1;102.99;3188.19;0;0;1;0;0;2;3192.69;99.6309375;1.0337150546234697
33.0;0;44;1;0;1;0;2;117.94;5173.92;1;0;0;0;0;2;5189.36;114.976;1.0257792930698582
64.0;1;60;0;0;0;1;2;33.22;1994.9;0;1;0;1;0;1;1993.1999999999998;32.70327868852459;1.0158002907413906
32.0;0;17;1;0;1;0;0;35.59;611.09;1;1;0;1;0;3;605.0300000000001;33.949444444444445;1.0483234875386604
42.0;0;39;1;1;1;1;3;24.24;935.82;1;1;0;0;0;3;945.3599999999999;23.395500000000002;1.0360966852599858
53.0;0;42;1;1;0;0;2;46.04;1931.03;1;0;0;1;0;3;1933.68;44.90767441860465;1.025214522819428
28.0;1;48;1;0;0;0;3;102.11;4892.26;1;0;1;0;0;2;4901.28;99.84204081632653;1.0227154730124728
68.0;0;12;0;1;0;0;3;39.83;490.4;0;1;0;0;0;1;477.96;37.723076923076924;1.0558523654159868
32.0;1;18;1;0;1;0;1;74.79;1341.91;0;0;0;0;0;2;1346.22;70.62684210526317;1.0589458309424626
21.0;0;6;1;1;0;0;2;64.64;380.62;1;0;0;1;0;3;387.84000000000003;54.37428571428571;1.188797225579318
38.0;1;43;1;1;1;0;2;52.58;2260.43;0;1;1;0;0;4;2260.94;51.373409090909085;1.0234866817375456
30.0;0;35;1;1;1;1;3;81.83;2861.97;0;1;1;1;0;5;2864.0499999999997;79.49916666666667;1.0293189656076058
